2016 LN1 ,XF , 02859 ,  367  , 7 17 36.95 34 54 9.18 , 0 0 0.32   0 0 4.73 , 21.446
1999 XL136 ,XN , 05384 ,  749  , 23 26 53.5 10 34 38.46 , 0 0 0.02   0 0 0.3 , 23.684
2012 HG8 ,XJ , 02132 ,  467  , 22 26 14.04 30 10 1.24 , 0 0 0.08   0 0 1.18 , 22.095
2012 HG8 ,XJ , 02133 ,  467  , 22 26 8.48 30 9 29.41 , 0 0 0.08   0 0 1.18 , 22.094
2003 WH166 ,XJ , 06551 ,  557  , 6 33 25.49 22 4 11.96 , 0 0 0.05   0 0 0.77 , 23.43
2003 QO104 ,XJ , 03035 ,  308  , 6 29 19.26 37 26 10.93 , 0 0 0.02   0 0 0.23 , 19.553
2003 QO104 ,XF , 04268 ,  617  , 3 17 43.98 12 36 21.13 , 0 0 0.01   0 0 0.14 , 20.756
2003 QO104 ,XJ , 04272 ,  617  , 3 16 55.43 12 34 8.44 , 0 0 0.01   0 0 0.14 , 20.739
2003 QO104 ,XJ , 04294 ,  688  , 3 10 35.41 12 16 55.81 , 0 0 0.01   0 0 0.14 , 20.619
2003 QO104 ,XJ , 04303 ,  689  , 3 8 34.73 12 11 30.26 , 0 0 0.01   0 0 0.15 , 20.583
2003 QO104 ,XJ , 04306 ,  616  , 3 7 34.14 12 8 47.18 , 0 0 0.01   0 0 0.15 , 20.566
2003 QO104 ,XJ , 04318 ,  688  , 3 4 21.37 12 0 10.62 , 0 0 0.01   0 0 0.15 , 20.51
2003 QO104 ,XN , 06521 ,  426  , 6 29 2.78 28 17 18.31 , 0 0 0.01   0 0 0.1 , 21.448
2003 QO104 ,XJ , 06651 ,  422  , 5 4 52.5 32 3 27.43 , 0 0 0.01   0 0 0.13 , 20.518
2018 BM3 ,XN , 03110 ,  514  , 15 12 31.66 25 20 56.36 , 0 5 2.23   1 15 33.44 , 23.816
2018 BM3 ,XJ , 03111 ,  513  , 15 12 28.08 25 25 5.38 , 0 5 2.85   1 15 42.81 , 23.812
2018 BM3 ,XJ , 03162 ,  326  , 14 20 43.51 39 54 50.33 , 0 6 22.87   1 35 43.11 , 23.182
2017 RV ,XN , 02960 ,  544  , 1 58 49.12 18 44 12.62 , 0 0 0.09   0 0 1.34 , 23.727
2008 XM ,XF , 01681 ,  621  , 4 32 11.52 17 37 21.5 , 0 0 0.01   0 0 0.2 , 23.796
2008 XM ,XJ , 04427 ,  551  , 4 35 54.27 17 49 28.6 , 0 0 0.01   0 0 0.22 , 23.813
2008 XM ,XJ , 04428 ,  551  , 4 35 51.06 17 49 26.72 , 0 0 0.01   0 0 0.22 , 23.814
2008 XM ,XJ , 06643 ,  552  , 4 52 33.41 18 16 45.55 , 0 0 0.02   0 0 0.23 , 23.51
2021 DM2 ,XN , 02430 ,  456  , 18 5 46.99 32 33 16.24 , 0 7 48.1   1 57 1.49 , 22.023
2021 DM2 ,XJ , 02485 ,  333  , 17 10 14.73 38 19 59.34 , 0 10 29.83   2 37 27.43 , 21.266
2021 DM2 ,XJ , 02502 ,  332  , 17 2 35.55 37 35 35.2 , 0 10 37.39   2 39 20.87 , 21.194
2021 DM2 ,XJ , 02557 ,  391  , 16 46 27.91 34 44 18.6 , 0 10 40.98   2 40 14.75 , 21.033
2002 AW ,XF , 03846 ,  635  , 9 12 41.33 16 10 57.83 , 0 0 0.04   0 0 0.53 , 18.346
2010 JU39 ,XN , 02430 ,  456  , 18 0 1.92 30 32 56.36 , 0 0 0.06   0 0 0.9 , 20.355
2010 JU39 ,XN , 06207 ,  101  , 16 39 27.22 63 23 12.19 , 0 0 0.04   0 0 0.58 , 21.476
2010 JU39 ,XJ , 06219 ,  134  , 14 28 23.71 57 10 11.14 , 0 0 0.03   0 0 0.48 , 21.602
2010 JU39 ,XN , 06834 ,  388  , 15 39 31.67 35 33 27.58 , 0 0 0.03   0 0 0.5 , 20.608
2019 OR1 ,XJ , 02608 ,  189  , 22 6 41.81 54 31 13.55 , 0 0 2.04   0 0 30.57 , 21.629
2019 OR1 ,XN , 02618 ,  188  , 21 44 21.47 53 31 0.05 , 0 0 2.13   0 0 31.9 , 21.58
2019 OR1 ,XF , 03506 ,  194  , 0 25 56.15 52 28 39.86 , 0 0 1.71   0 0 25.62 , 22.028
2012 GV17 ,XJ , 01589 ,  312  , 8 1 23.97 39 15 31.1 , 0 0 0.77   0 0 11.61 , 23.85
2012 GV17 ,XJ , 01635 ,  257  , 7 30 12.84 42 55 31.98 , 0 0 0.98   0 0 14.72 , 23.515
2012 GV17 ,XN , 06182 ,  711  , 10 43 56.44 12 27 50.0 , 0 0 0.32   0 0 4.86 , 23.88
2001 SG286 ,XF , 01640 ,  704  , 8 9 12.71 8 59 52.01 , 0 0 0.02   0 0 0.25 , 23.04
2001 SG286 ,XF , 03672 ,  490  , 6 26 25.67 23 13 46.13 , 0 0 0.01   0 0 0.21 , 22.588
2002 JE9 ,XJ , 01995 ,  675  , 22 35 56.13 15 54 6.34 , 0 0 0.07   0 0 1.11 , 22.151
2011 UG20 ,XJ , 02115 ,  668  , 20 29 26.55 12 29 53.38 , 0 0 0.21   0 0 3.09 , 23.854
2011 UG20 ,XJ , 05350 ,  537  , 23 45 23.87 24 52 55.74 , 0 0 0.12   0 0 1.74 , 23.902
